frame.number,time.delta.prevPkt,ping.missed,kalive.Violated,Direction,tcp.stream,mqtt.len,mqtt.hdrflags,mqtt.msgtype,mqtt.hdr_reserved,mqtt.dupflag,mqtt.qos,mqtt.retain,mqtt.conack.flags.reserved,mqtt.conack.flags,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.msgid,mqtt.topic_len,mqtt.topic,mqtt.topic.null,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.topic.wildcard,mqtt.willtopic_len,mqtt.willtopic,mqtt.willtopic.null,mqtt.willtopic.empty,mqtt.willtopic.wildcard,mqtt.willmsg_len,mqtt.msg.empty,mqtt.proto_len,mqtt.protoname,mqtt.clientid_len,mqtt.clientid,mqtt.ver,mqtt.conflags,mqtt.conflag.retain,mqtt.conflag.qos,mqtt.conflag.willflag,mqtt.conflag.cleansess,mqtt.conflag.reserved,mqtt.kalive,mqtt.subscription_options,mqtt.subscription_options_qos,mqtt.subscription_options_nl,mqtt.subscription_options_rap,mqtt.subscription_options_retain,mqtt.subscription_options_reserved,mqtt.connack.reason_code,mqtt.puback.reason_code,mqtt.suback.reason_code,mqtt.unsuback.reason_code,mqtt.disconnect.reason_code,Target,Tag,Des
47250,0.001922,0,0,3,1242,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47333,0.762267,0,0,2,1242,42,130,8,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1248,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
47334,0.002078,0,0,3,1242,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
47503,1.175307,0,0,2,1242,42,130,8,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1249,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
47506,0.005842,0,0,3,1242,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
48287,5.87869,0,0,2,1242,0,192,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48288,0.002571,0,0,3,1242,0,208,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48599,2.360605,0,0,2,1242,79,51,3,,FALSE,1,TRUE,,,,,1,34,hospital/vital/hr/sensor_rand_1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48601,0.003101,0,0,3,1242,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48733,0.933064,0,0,2,1242,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46745,0,0,0,2,1243,57,16,1,0,,,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1244,5,194,FALSE,0,FALSE,TRUE,FALSE,26,,,,,,,,,,,,0,-1,
46747,0.003315,0,0,3,1243,9,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46750,0.005335,0,0,2,1243,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46751,0.002984,0,0,3,1243,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
46960,1.161731,0,0,2,1243,100,49,3,,FALSE,0,TRUE,,,,,,40,hospital/status/battery/sensor_rand_1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47173,1.345144,0,0,2,1243,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46761,0,0,0,2,1244,96,16,1,0,,,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1245,5,192,FALSE,0,FALSE,FALSE,FALSE,22,,,,,,,,,,,,0,-1,
46762,0.004094,0,0,3,1244,53,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46832,0.384141,0,0,2,1244,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46775,0,0,0,2,1245,169,16,1,0,,,,,,,,,,,,,,,28,mixed/MIX_FULL_MIX_1246/will,,,,40,,4,MQTT,17,MIX_FULL_MIX_1246,5,204,FALSE,1,TRUE,FALSE,FALSE,21,,,,,,,,,,,,0,-1,
46776,0.002576,0,0,3,1245,53,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46778,0.006633,0,0,2,1245,42,130,8,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1246,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
46779,0.002142,0,0,3,1245,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
46955,0.985268,0,0,2,1245,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46956,0.002491,0,0,3,1245,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47192,1.488316,0,0,2,1245,124,52,3,,FALSE,2,FALSE,,,,,1,34,hospital/event/bp/sensor_rand_1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47193,0.002418,0,0,3,1245,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47195,0.005239,0,0,2,1245,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47196,0.001873,0,0,3,1245,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47237,0.392964,0,0,2,1245,42,130,8,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1249,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
47238,0.002685,0,0,3,1245,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
47467,1.564145,0,0,2,1245,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47468,0.002293,0,0,3,1245,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47710,2.033184,0,0,2,1245,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46821,0,0,0,2,1246,57,16,1,0,,,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1247,5,194,FALSE,0,FALSE,TRUE,FALSE,10,,,,,,,,,,,,0,-1,
46822,0.003727,0,0,3,1246,9,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46824,0.004486,0,0,2,1246,124,53,3,,FALSE,2,TRUE,,,,,1,34,hospital/event/bp/sensor_rand_1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46825,0.001989,0,0,3,1246,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46827,0.005024,0,0,2,1246,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46828,0.002132,0,0,3,1246,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46928,0.659771,0,0,2,1246,124,52,3,,FALSE,2,FALSE,,,,,1,34,hospital/event/bp/sensor_rand_1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46933,0.002825,0,0,3,1246,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46937,0.006254,0,0,2,1246,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46942,0.002125,0,0,3,1246,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47028,0.326801,0,0,2,1246,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47029,0.002798,0,0,3,1246,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47252,1.718706,0,0,2,1246,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47253,0.002297,0,0,3,1246,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47409,1.172014,0,0,2,1246,42,130,8,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1251,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
47411,0.003616,0,0,3,1246,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
47516,0.811706,0,0,2,1246,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47519,0.002177,0,0,3,1246,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47731,1.599533,0,0,2,1246,42,130,8,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1253,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
47732,0.001808,0,0,3,1246,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
47878,1.106438,0,0,2,1246,124,52,3,,FALSE,2,FALSE,,,,,1,34,hospital/event/bp/sensor_rand_1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47883,0.002603,0,0,3,1246,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47886,0.006088,0,0,2,1246,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47887,0.002302,0,0,3,1246,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47970,0.894983,0,0,2,1246,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46842,0,0,0,2,1247,164,16,1,0,,,,,,,,,,,,,,,28,mixed/MIX_FULL_MIX_1248/will,,,,40,,4,MQTT,17,MIX_FULL_MIX_1248,5,238,TRUE,1,TRUE,TRUE,FALSE,14,,,,,,,,,,,,0,-1,
46843,0.003307,0,0,3,1247,48,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46846,0.007496,0,0,2,1247,79,51,3,,FALSE,1,TRUE,,,,,1,34,hospital/vital/hr/sensor_rand_1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46847,0.001699,0,0,3,1247,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46931,0.569251,0,0,2,1247,79,50,3,,FALSE,1,FALSE,,,,,1,34,hospital/vital/hr/sensor_rand_1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46934,0.002827,0,0,3,1247,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47082,0.687968,0,0,2,1247,79,50,3,,FALSE,1,FALSE,,,,,1,34,hospital/vital/hr/sensor_rand_1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47084,0.003488,0,0,3,1247,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47164,0.540055,0,0,2,1247,45,162,10,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47165,0.002663,0,0,3,1247,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47269,1.119458,0,0,2,1247,45,162,10,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47271,0.002947,0,0,3,1247,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47502,1.634701,0,0,2,1247,79,51,3,,FALSE,1,TRUE,,,,,1,34,hospital/vital/hr/sensor_rand_1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47507,0.006378,0,0,3,1247,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48506,7.687104,0,0,2,1247,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46880,0,0,0,2,1248,30,16,1,0,,,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1249,5,2,FALSE,0,FALSE,TRUE,FALSE,28,,,,,,,,,,,,0,-1,
46883,0.002527,0,0,3,1248,9,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46886,0.007341,0,0,2,1248,45,162,10,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46888,0.001994,0,0,3,1248,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
48863,14.556111,0,0,2,1248,45,162,10,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48864,0.002817,0,0,3,1248,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
49019,1.262115,0,0,2,1248,79,51,3,,FALSE,1,TRUE,,,,,1,34,hospital/vital/hr/sensor_rand_1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49020,0.002462,0,0,3,1248,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49133,0.652358,0,0,2,1248,79,50,3,,FALSE,1,FALSE,,,,,1,34,hospital/vital/hr/sensor_rand_1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49134,0.002084,0,0,3,1248,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49266,0.607306,0,0,2,1248,79,51,3,,FALSE,1,TRUE,,,,,1,34,hospital/vital/hr/sensor_rand_1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49268,0.003523,0,0,3,1248,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49387,0.660339,0,0,2,1248,79,51,3,,FALSE,1,TRUE,,,,,1,34,hospital/vital/hr/sensor_rand_1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49389,0.002403,0,0,3,1248,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49480,0.882023,0,0,2,1248,48,130,8,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1257,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
49484,0.003013,0,0,3,1248,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
49670,1.337195,0,0,2,1248,48,130,8,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1258,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
49672,0.002054,0,0,3,1248,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
50834,7.957164,0,0,2,1248,45,162,10,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
50835,0.00279,0,0,3,1248,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
51029,1.052668,0,0,2,1248,48,130,8,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1261,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
51031,0.002097,0,0,3,1248,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
52084,7.884272,0,0,2,1248,45,162,10,2,,,,,,,,65526,40,hospital/status/battery/sensor_rand_1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
52085,0.002984,0,0,3,1248,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
52339,1.931521,0,0,2,1248,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46907,0,0,0,2,1249,164,16,1,0,,,,,,,,,,,,,,,28,mixed/MIX_FULL_MIX_1250/will,,,,40,,4,MQTT,17,MIX_FULL_MIX_1250,5,238,TRUE,1,TRUE,TRUE,FALSE,0,,,,,,,,,,,,0,-1,
46908,0.002902,0,0,3,1249,48,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46910,0.004856,0,0,2,1249,124,53,3,,FALSE,2,TRUE,,,,,1,34,hospital/event/bp/sensor_rand_1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46911,0.00261,0,0,3,1249,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46913,0.005074,0,0,2,1249,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46914,0.002209,0,0,3,1249,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47032,0.585598,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47034,0.002051,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47219,1.418715,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47220,0.003426,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47344,1.109812,0,0,2,1249,124,52,3,,FALSE,2,FALSE,,,,,1,34,hospital/event/bp/sensor_rand_1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47347,0.002391,0,0,3,1249,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47350,0.004596,0,0,2,1249,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47351,0.002098,0,0,3,1249,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47481,0.723476,0,0,2,1249,124,52,3,,FALSE,2,FALSE,,,,,1,34,hospital/event/bp/sensor_rand_1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47482,0.002419,0,0,3,1249,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47484,0.00447,0,0,2,1249,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47485,0.001789,0,0,3,1249,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47513,0.422581,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47515,0.002289,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
48451,7.121895,0,0,2,1249,42,130,8,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1257,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
48452,0.003904,0,0,3,1249,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
48573,0.820445,0,0,3,1249,124,48,3,,FALSE,0,FALSE,,,,,,34,hospital/event/bp/sensor_rand_1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48629,0.475055,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48630,0.001994,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
48788,1.11318,0,0,2,1249,124,53,3,,FALSE,2,TRUE,,,,,1,34,hospital/event/bp/sensor_rand_1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48789,0.001842,0,0,3,1249,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48792,0.00759,0,0,2,1249,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48794,0.002708,0,0,3,1249,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48820,0.342355,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48821,0.001937,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
48990,0.99654,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48992,0.002289,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
49080,0.784455,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49081,0.003928,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
49433,1.966624,0,0,2,1249,39,162,10,2,,,,,,,,65526,34,hospital/event/bp/sensor_rand_1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
49434,0.002282,0,0,3,1249,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
49596,1.271258,0,0,2,1249,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
46944,0,0,0,2,1250,96,16,1,0,,,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1251,5,192,FALSE,0,FALSE,FALSE,FALSE,5,,,,,,,,,,,,0,-1,
46946,0.002831,0,0,3,1250,53,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
46949,0.005335,0,0,2,1250,42,130,8,2,,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1251,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
46951,0.002656,0,0,3,1250,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
47178,1.436203,0,0,2,1250,42,130,8,2,,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1252,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
47179,0.0019,0,0,3,1250,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
47371,1.496853,0,0,2,1250,39,162,10,2,,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47372,0.002273,0,0,3,1250,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
47991,4.921456,0,0,2,1250,0,192,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
47994,0.004497,0,0,3,1250,0,208,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
48290,1.999439,0,0,2,1250,42,130,8,2,,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1255,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
48291,0.002432,0,0,3,1250,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
48432,1.082466,0,0,2,1250,42,130,8,2,,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1256,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
48433,0.001968,0,0,3,1250,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
